history,scenario,attempt_budget,policy,eligible_failures,distinct_failed_questions,evaluated_questions,evaluated_episodes,next_repeat_rate,next_switch_rate,next_stop_rate,mean_probability_drop,mean_first_arm_observations,mean_initial_logit_bonus,valid_bootstrap_draws,recovery,recovery_low,recovery_high,mean_cost,mean_cost_low,mean_cost_high,recovery_delta,recovery_delta_low,recovery_delta_high,cost_delta,cost_delta_low,cost_delta_high
200,id,3,discount_after_failure,113,49,60,180,0.8672566371681416,0.13274336283185842,0.0,0.010946454418647769,258.57522123893807,0.4686630249659122,2000,0.3185840707964602,0.21739130434782608,0.425023148148148,3.43028754343954,3.238596166920966,3.6287919742723997,-0.017699115044247787,-0.04878646580583453,0.0,-0.007252479244776723,-0.0316489470651554,0.01832763546555389
200,id,3,repeat_initial,113,49,60,180,1.0,0.0,0.0,0.010566035329510608,258.57522123893807,0.4686630249659122,2000,0.26548672566371684,0.16666666666666666,0.3714565826330531,3.3158143150112562,3.1176989937159956,3.5556250177634037,-0.07079646017699115,-0.15240025740025742,0.0,-0.1217257076730601,-0.2567510889767401,0.03770666260160517
200,id,3,switch_on_failure,113,49,60,180,0.0,1.0,0.0,0.010566035329510608,258.57522123893807,0.4686630249659122,2000,0.46017699115044247,0.3454388714733542,0.5826268115942028,5.70731601811891,5.193079561260386,6.213752579308057,0.12389380530973451,-0.008695652173913044,0.24786324786324787,2.269775995434592,1.7628077379301115,2.8070393278454184
200,id,5,original,113,49,60,180,0.8584070796460177,0.1415929203539823,0.0,0.010566035329510608,258.57522123893807,0.4686630249659122,2000,0.49557522123893805,0.375975,0.6166847826086956,4.92459164667555,4.578712013337603,5.262667008642424,0.0,0.0,0.0,0.0,0.0,0.0
200,id,5,discount_after_failure,113,49,60,180,0.8672566371681416,0.13274336283185842,0.0,0.010946454418647769,258.57522123893807,0.4686630249659122,2000,0.49557522123893805,0.375975,0.6166847826086956,4.883973384356438,4.545942695104997,5.229533577405579,0.0,0.0,0.0,-0.04061826231911158,-0.14006397546077237,0.040345041786329146
200,id,5,repeat_initial,113,49,60,180,1.0,0.0,0.0,0.010566035329510608,258.57522123893807,0.4686630249659122,2000,0.39823008849557523,0.2702702702702703,0.5384615384615384,4.790561891647968,4.462323353830687,5.132334149342173,-0.09734513274336283,-0.1795,-0.02701506816551071,-0.13402975502758185,-0.34423902355116875,0.07132800172622847
200,id,5,switch_on_failure,113,49,60,180,0.0,1.0,0.0,0.010566035329510608,258.57522123893807,0.4686630249659122,2000,0.48672566371681414,0.36666666666666664,0.610178412132025,7.816936209795785,6.82830989790054,8.773730926455048,-0.008849557522123894,-0.15834696261682243,0.13333333333333333,2.892344563120237,2.062622524815265,3.7291112505083026
1000,arm_shift,3,original,111,49,60,180,0.9099099099099099,0.09009009009009009,0.0,0.010021826119456376,1234.081081081081,0.20100613159931296,2000,0.27927927927927926,0.1875,0.3859692548202188,4.395433931678797,3.8971083741114776,4.976554723524691,0.0,0.0,0.0,0.0,0.0,0.0
1000,arm_shift,3,discount_after_failure,111,49,60,180,0.9009009009009009,0.0990990990990991,0.0,0.010840439293361051,1234.081081081081,0.20100613159931296,2000,0.2702702702702703,0.18032786885245902,0.37838493833639464,4.3995319725676705,3.8909055840528164,4.986701607849707,-0.009009009009009009,-0.0297029702970297,0.0,0.004098040888873355,-0.06876805325407219,0.08216492549189287
1000,arm_shift,3,repeat_initial,111,49,60,180,1.0,0.0,0.0,0.010021826119456376,1234.081081081081,0.20100613159931296,2000,0.26126126126126126,0.1694881082558775,0.3664355818663342,4.708331080582061,4.126659093317674,5.365935248153507,-0.018018018018018018,-0.0625,0.025215425153112064,0.31289714890326364,0.06773661237475043,0.5993247247566512
1000,arm_shift,3,switch_on_failure,111,49,60,180,0.0,1.0,0.0,0.010021826119456376,1234.081081081081,0.20100613159931296,2000,0.3063063063063063,0.20324885670731707,0.41940815782457985,7.245287724951173,6.653569842710193,7.800291811303093,0.02702702702702703,-0.09650613183444047,0.1575152697034364,2.849853793272375,2.256891187312226,3.420240401772316
1000,arm_shift,5,original,111,49,60,180,0.9099099099099099,0.09009009009009009,0.0,0.010021826119456376,1234.081081081081,0.20100613159931296,2000,0.40540540540540543,0.28204545454545454,0.5428571428571428,6.037382837709239,5.361252496057151,6.674638570408089,0.0,0.0,0.0,0.0,0.0,0.0
1000,arm_shift,5,discount_after_failure,111,49,60,180,0.9009009009009009,0.0990990990990991,0.0,0.010840439293361051,1234.081081081081,0.20100613159931296,2000,0.3963963963963964,0.27431548294380154,0.5252791068580541,6.095330028409168,5.422870643909746,6.7455971721663035,-0.009009009009009009,-0.02912621359223301,0.0,0.05794719069992938,0.0,0.13556171101785855
1000,arm_shift,5,repeat_initial,111,49,60,180,1.0,0.0,0.0,0.010021826119456376,1234.081081081081,0.20100613159931296,2000,0.34234234234234234,0.23008849557522124,0.46730472434193593,6.170463154863241,5.556235465043511,6.76995788751664,-0.06306306306306306,-0.12618398214728488,-0.009009009009009009,0.1330803171540021,-0.11017014893663461,0.42302588191400126
1000,arm_shift,5,switch_on_failure,111,49,60,180,0.0,1.0,0.0,0.010021826119456376,1234.081081081081,0.20100613159931296,2000,0.3783783783783784,0.25742574257425743,0.5,8.63999331443141,7.861563027396235,9.410669627763989,-0.02702702702702703,-0.18181818181818182,0.12931832694763726,2.6026104767221714,1.6747248606062042,3.47270491967846
1000,id,3,original,117,49,60,180,0.9230769230769231,0.07692307692307693,0.0,0.009238858445637882,1248.8974358974358,0.19110319232994522,2000,0.3333333333333333,0.22578629032258063,0.4482977790765633,4.030035342822856,3.5868379517735844,4.569724337421078,0.0,0.0,0.0,0.0,0.0,0.0
1000,id,3,discount_after_failure,117,49,60,180,0.9145299145299145,0.08547008547008547,0.0,0.009976995680602254,1248.8974358974358,0.19110319232994522,2000,0.3333333333333333,0.22578629032258063,0.4482977790765633,4.0176004493299935,3.5769157526694935,4.564282088138388,0.0,0.0,0.0,-0.012434893492862756,-0.03387207012906295,0.0
1000,id,3,repeat_initial,117,49,60,180,1.0,0.0,0.0,0.009238858445637882,1248.8974358974358,0.19110319232994522,2000,0.3076923076923077,0.2031220629699248,0.41749338040600165,4.222752257073183,3.697251981133781,4.8425837076858365,-0.02564102564102564,-0.06451612903225806,0.008849557522123894,0.19271691425032694,-0.029451531867030756,0.45715141783139085
1000,id,3,switch_on_failure,117,49,60,180,0.0,1.0,0.0,0.009238858445637882,1248.8974358974358,0.19110319232994522,2000,0.452991452991453,0.3418803418803419,0.5692499999999999,6.656300294166062,6.033187269268671,7.2842528119175505,0.11965811965811966,-0.02026948878093916,0.269862155388471,2.6262649513432015,2.0929251998852108,3.134687781111187
1000,id,5,original,117,49,60,180,0.9230769230769231,0.07692307692307693,0.0,0.009238858445637882,1248.8974358974358,0.19110319232994522,2000,0.46153846153846156,0.3442622950819672,0.5833333333333334,5.504912742328588,4.919585058676207,6.106115832886064,0.0,0.0,0.0,0.0,0.0,0.0
1000,id,5,discount_after_failure,117,49,60,180,0.9145299145299145,0.08547008547008547,0.0,0.009976995680602254,1248.8974358974358,0.19110319232994522,2000,0.4444444444444444,0.3282412929389313,0.5666666666666667,5.478694874365363,4.891550364443639,6.087687141453884,-0.017094017094017096,-0.043859649122807015,0.0,-0.026217867963225058,-0.09696507313826615,0.025305340615092355
1000,id,5,repeat_initial,117,49,60,180,1.0,0.0,0.0,0.009238858445637882,1248.8974358974358,0.19110319232994522,2000,0.39316239316239315,0.2832954545454545,0.5229576234163389,5.500239490531371,4.904122853797368,6.135741249243778,-0.06837606837606838,-0.11940936343921418,-0.017543859649122806,-0.004673251797217507,-0.21574036484644687,0.23947781865124496
1000,id,5,switch_on_failure,117,49,60,180,0.0,1.0,0.0,0.009238858445637882,1248.8974358974358,0.19110319232994522,2000,0.4700854700854701,0.3515572212837838,0.5913654891304345,7.748816224422601,6.875890028120827,8.690014295793574,0.008547008547008548,-0.14154312668463612,0.15204615384615358,2.2439034820940105,1.4334213411662433,3.097506542136838
